Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
_jayeab_,1,SarahMcGinger,1885408615256776737,@_jayeab_ I would love to find this in my freezer 😂,1885160825733996925,Fri Jan 31 19:23:37 +0000 2025,0,2
_jayeab_,2,Walling_B,1885296683963072785,@_jayeab_ Thank you friend! 🩷🩷,1885163475015811264,Fri Jan 31 11:58:51 +0000 2025,0,1
_jayeab_,3,Dagaz499,1885233388144996545,@_jayeab_ Don't be sorry.,1885231981166026871,Fri Jan 31 07:47:20 +0000 2025,0,1
_jayeab_,4,Dagaz499,1885231730228887690,@_jayeab_ Oh dear so confused. Bed time. Pick this up tomorrow,1885230942631190794,Fri Jan 31 07:40:45 +0000 2025,0,1
_jayeab_,5,Dagaz499,1885231510799728711,@_jayeab_ You have to go to city hall and get your ammo. Takes an hour tops,1885231176782369196,Fri Jan 31 07:39:52 +0000 2025,0,1
_jayeab_,6,Dagaz499,1885228184175521837,@_jayeab_ @adelbrown Go to the county in person and ask for the maps. They will have property designation. I used to love working on deeds. Just go with your address. They will print out the border for cost of printing. Let the other claim otherwise,1885226393656844442,Fri Jan 31 07:26:39 +0000 2025,0,1
_jayeab_,7,Dagaz499,1885225611062325668,@_jayeab_ @adelbrown Go to bar association and legal aid.,1885223827736846405,Fri Jan 31 07:16:26 +0000 2025,0,1
_jayeab_,8,adelbrown,1885216200617251023,"@_jayeab_ @Dagaz499 Oh, painfully frustrating.",1885214588884705583,Fri Jan 31 06:39:02 +0000 2025,0,1
_jayeab_,9,Dagaz499,1885216193939730510,"@_jayeab_ @adelbrown They can't do that. They are coding wrong And using outside vendors. Tell them you will report them for fraud. Do it in writing, send it certified.",1885214588884705583,Fri Jan 31 06:39:00 +0000 2025,0,1
_jayeab_,10,adelbrown,1885196675465294276,"@_jayeab_ @Dagaz499 Does that have to do with potentially you needing to meet a deductible, so they want a prepay?

I just ran into a situ where provider required patients to leave a credit card on file. No.",1885185814319292549,Fri Jan 31 05:21:27 +0000 2025,0,1
_jayeab_,11,Dagaz499,1885190900403355720,@_jayeab_ @adelbrown No way can I save another 700+ for car. I am sure those that sent it wouldn't mind it going to you,1885189455159714172,Fri Jan 31 04:58:30 +0000 2025,0,1
_jayeab_,12,Dagaz499,1885187838968291502,@_jayeab_ @adelbrown Ask for help on here. I will give you the 100 I got for my car but it isn't enough so it can help you,1885185814319292549,Fri Jan 31 04:46:20 +0000 2025,0,1
_jayeab_,13,Dagaz499,1885181242942849512,@_jayeab_ @adelbrown How much is the copay?,1885177089164509515,Fri Jan 31 04:20:07 +0000 2025,0,1
_jayeab_,14,adelbrown,1885175806873526569,@_jayeab_ That’s just bonkers. You should be able to know – easily –  in advance.,1885173561872322929,Fri Jan 31 03:58:31 +0000 2025,0,2
_jayeab_,15,sassyashieOG,1885173030155891009,@_jayeab_ I suspected 😭💔🫂,1885172876653060455,Fri Jan 31 03:47:29 +0000 2025,0,1
_jayeab_,16,sassyashieOG,1885170908358127701,"@_jayeab_ lol—true. Although, I had enough IRL examples to probably keep me safe there. 😭😭",1885169849716138427,Fri Jan 31 03:39:03 +0000 2025,0,1
_jayeab_,17,GooseMask,1885170201395642407,@_jayeab_ Hope your enjoying it! Looks amazing.,1885163207595352098,Fri Jan 31 03:36:15 +0000 2025,0,0
_jayeab_,18,Dagaz499,1885170098605863205,@_jayeab_ Fridays are worse than Monday. The evils get 3 days to do evil as media is on loop.,1885153356223832276,Fri Jan 31 03:35:50 +0000 2025,0,2
_jayeab_,19,sassyashieOG,1885169455241544191,@_jayeab_ Yes! Me too!! Imagine how different life would be.,1885169117130613227,Fri Jan 31 03:33:17 +0000 2025,0,1
_jayeab_,20,sassyashieOG,1885168215174598758,"@_jayeab_ Probably. I think by the time I got over the fear, I saw it in another movie, and it messed me up again. 😭",1885167732733468989,Fri Jan 31 03:28:21 +0000 2025,0,2
_jayeab_,21,sassyashieOG,1885167050500313410,"@_jayeab_ Right? I feel like I saw something like that in a movie, and it never left me.",1885166772019748945,Fri Jan 31 03:23:44 +0000 2025,0,3
_jayeab_,22,_jayeab_,1885166441298878939,@EntropyChase Thanks*,1885166412999909620,Fri Jan 31 03:21:18 +0000 2025,0,0
_jayeab_,23,EntropyChase,1885163074069364864,@_jayeab_ looks like heaven.,1885160825733996925,Fri Jan 31 03:07:56 +0000 2025,0,2
_jayeab_,24,GooseMask,1885161834635837445,@_jayeab_ Wow. I'm Jealous!,1885160825733996925,Fri Jan 31 03:03:00 +0000 2025,0,1
_jayeab_,25,saltytoast8,1885155106909532397,@_jayeab_ Me too. I don't watch any of the same shows or sports or have kids so small talk is a bit of a challenge.,1885154511268044832,Fri Jan 31 02:36:16 +0000 2025,0,1
_jayeab_,26,saltytoast8,1885153736588431755,@_jayeab_ The small talk is a nightmare and I really don't what's happening on MAFS or Survivor 🤣🤣🤣,1885150300639768869,Fri Jan 31 02:30:49 +0000 2025,0,1
_jayeab_,27,saltytoast8,1885145621201646014,"@_jayeab_ Mostly I agree, but some of my best nerds are at work.",1885142925845364746,Fri Jan 31 01:58:35 +0000 2025,0,2
_jayeab_,28,stargazing90,1885075115383181456,@_jayeab_ Lmao,1885068468502094303,Thu Jan 30 21:18:25 +0000 2025,0,0
_jayeab_,29,Dagaz499,1885070126359118319,@_jayeab_ Did the cats chirp?,1885065199105040683,Thu Jan 30 20:58:35 +0000 2025,0,0
_jayeab_,30,Dagaz499,1885060281920885137,@_jayeab_ It is his job to alert the others!,1885055965529334261,Thu Jan 30 20:19:28 +0000 2025,0,1
_jayeab_,31,Dagaz499,1885054529235767615,@_jayeab_ They will want to deduct those savings out of your pay.  Wait and see,1885044479377436914,Thu Jan 30 19:56:37 +0000 2025,0,1
_jayeab_,32,Dagaz499,1885052154831929835,"@_jayeab_ Hello! I am here, do you have anything for me? My winter stash is gone.",1885046717814628515,Thu Jan 30 19:47:10 +0000 2025,0,6
_jayeab_,33,WCTA_Chicago,1885033014473674777,@_jayeab_ I've had TV stories done on me and always have to remind myself ahead of time to be careful in what I say. You can spend an hour with them saying positive to grab that one bad thing and run with it. I had a radio thing once and thought it was going to be about the church that...,1885015054225203430,Thu Jan 30 18:31:07 +0000 2025,0,1
_jayeab_,34,stargazing90,1885017420965744848,@_jayeab_ Disgusting,1885015054225203430,Thu Jan 30 17:29:09 +0000 2025,0,2
_jayeab_,35,DelilahinDenver,1884816434749980928,"@_jayeab_ I’m so sorry, really hoping things get better somehow 🫂🫂🫂🫂🫂🫂🫂🫂🫂🫂🫂🫂🫂🫂🫂❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",1884740713067520325,Thu Jan 30 04:10:30 +0000 2025,0,1
_jayeab_,36,Violet_Kitteee,1884815015275794530,@_jayeab_ Whyyy can’t we all just be nice 😭,1884806596938850609,Thu Jan 30 04:04:52 +0000 2025,0,1
_jayeab_,37,Violet_Kitteee,1884804144646521185,@_jayeab_ That is weird. I don’t know if it’s like that here because property is everything to us rednecks 🤣 no seriously tho they’ll shoot you here,1884802342241059113,Thu Jan 30 03:21:40 +0000 2025,0,1
_jayeab_,38,Violet_Kitteee,1884801398400782468,@_jayeab_ That is criminal. I just don’t get it. What is the sense in owning prop if anyone can do whatever they want to it &amp; you. Wtf,1884784114907381829,Thu Jan 30 03:10:45 +0000 2025,0,1
_jayeab_,39,Dagaz499,1884798206258647079,@_jayeab_ Made me think about the last plane that went down in that river.,1884797830260539756,Thu Jan 30 02:58:04 +0000 2025,0,1
_jayeab_,40,tryna_do_rite,1884796448908415250,@_jayeab_ Al-Aly. 🤦‍♀️ What a disappointment.,1884783099156066550,Thu Jan 30 02:51:05 +0000 2025,0,3
_jayeab_,41,Dagaz499,1884796255030690126,@_jayeab_ It hit a DC MetroPolice helo 😳,1884793179104547121,Thu Jan 30 02:50:19 +0000 2025,0,1
_jayeab_,42,Dagaz499,1884795431726576116,@_jayeab_ Oh boy,1884793179104547121,Thu Jan 30 02:47:03 +0000 2025,0,1
